#code,long,cosphip,sinphip,gclat,gdlat,height,name
Z65,352.173,0.741388,0.668906,42.0579,42.2493,340.36,Observatorio Astronomico Corgas
Z68,353.4,0.77964,0.62418,38.6808,38.8687,206.74,"Observatorio Torreaguila, Barbano"
Z69,353.187,0.79823,0.60034,36.9464,37.1315,26.1752,Observatorio Mazagon Huelva
Z70,353.357,0.737583,0.673113,42.3834,42.575,520.055,Ponferrada
Z71,353.61,0.773272,0.632064,39.2622,39.4509,467.976,"Observatorio Norba Caesarina, Aldea Moret"
Z72,353.889,0.599295,0.797856,53.0886,53.2733,60.0908,"Cademuir Observatory, Dalkey"
Z73,353.967,0.795365,0.604101,37.2176,37.4032,9.55541,"Observatorio Nuevos Horizontes, Camas"
Z74,354.156,0.7961,0.60315,37.1487,37.3341,53.8079,Amanecer de Arrakis
Z75,354.468,0.73736,0.67346,42.4067,42.5984,970.555,"Observatorio Sirius, Las Lomas"
Z76,354.564,0.72675,0.6846,43.2894,43.4815,4.3643,"Observatorio Carda, Villaviciosa"
Z77,354.89,0.797212,0.601739,37.0457,37.2309,245.572,Osuna
Z81,355.732,0.80253,0.594629,36.5363,36.7206,66.9676,Observatorio Estrella de Mar
Z82,355.957,0.80215,0.59514,36.5729,36.7572,74.2647,"BOOTES-2 Observatory, Algarrobo"
Z83,356.288,0.76033,0.64755,40.42,40.6101,792.023,"Chicharronian 3C Observatory, Tres Cantos"
Z85,356.75,0.801058,0.596932,36.6927,36.8773,1347.85,Observatorio Sierra Contraviesa
Z86,356.89,0.62347,0.77923,51.3363,51.5239,20.534,St. Mellons
Z87,357.102,0.608005,0.791293,52.4624,52.6482,110.08,"Stanley Laver Observatory, Pontesbury"
Z88,357.51,0.62716,0.77632,51.0665,51.2545,204.06,"Fosseway Observatoy, Stratton-on-the-Fosse"
Z89,357.828,0.59942,0.79777,53.0799,53.2646,97.2927,Macclesfield
Z90,357.848,0.7954,0.60418,37.22,37.4056,492.957,Albox
Z91,358.75,0.631731,0.772595,50.728,50.9165,31.5603,Curdridge
Z92,358.392,0.591378,0.803713,53.6541,53.8376,114.345,"West Park Observatory, Leeds"
Z93,359.872,0.782321,0.620842,38.4352,38.6227,218.608,"Observatorio Polop, Alicante"
Z94,358.857,0.62725,0.77623,51.0593,51.2473,115.668,Kempshott
Z95,358.891,0.76782,0.63883,39.7606,39.9499,1279.26,Astronomia Para Todos Remote Observatory
Z96,359.194,0.747818,0.661731,41.5051,41.6961,225.516,Observatorio Cesaraugusto
Z97,359.416,0.704568,0.70727,45.1097,45.3021,58.0181,"OPERA Observatory, Saint Palais"
Z98,359.522,0.77156,0.63405,39.4126,39.6015,107.148,"Observatorio TRZ, Betera"
Z99,359.979,0.595468,0.800687,53.362,53.5461,7.95584,"Clixby Observatory, Cleethorpes"
